imdbId;year;spanishTitle;originalTitle;englishTitle;ratingImdb;numVotes;metascore;isAdult;certificate;runtimeMinutes;genres;directors;writers;stars;countries;companies;awards;budget;grossUsCanada;openingUsCanada;grossWorld;profit;roi
tt4065212;2016.0;Mi panadería en Brooklyn;My Bakery in Brooklyn;Bakery in Brooklyn;4.6;1550.0;22.0;0.0;A;100.0;Comedy,Romance;Gustavo Ron;Francisco Zegers,Gustavo Ron;Francisco Zegers,Gustavo Ron;Spain,United States;Bullet Pictures,Canica Films,La,El Capitan Pictures;NaN;4206233.859961192;NaN;NaN;795363.0;-3410870.859961192;-0.8109085166255263
tt4072326;2016.0;Ali & Nino;Ali and Nino;Ali and Nino;7.0;4929.0;50.0;0.0;12;100.0;Drama,Romance,War;Asif Kapadia;Christopher Hampton,Kurban Said;Christopher Hampton,Kurban Said;United Kingdom,Azerbaijan;PeaPie Films,AZ Celtic Films;NaN;20000000.0;NaN;NaN;50721.0;-19949279.0;-0.99746395
tt4074364;2016.0;The Model;The Model;The Model;5.8;3649.0;58.0;0.0;Unrated;105.0;Drama;Mads Matthiesen;Anders Frithiof August,Mads Matthiesen,Martin Zandvliet;Anders Frithiof August,Mads Matthiesen,Martin Zandvliet;Denmark;Film i Väst,Zentropa Entertainments;"Awards
1 win & 1 nomination";4427614.589432834;NaN;NaN;159743.0;-4267871.589432834;-0.96392120479925
tt4074928;2016.0;Proyecto Lázaro;Realive;Realive;5.9;4997.0;59.0;0.0;12;112.0;Drama,Sci-Fi;Mateo Gil;Mateo Gil;Mateo Gil;Belgium,Spain,France;Arcadia Motion Pictures,Achaman Films AIE,Canal+ España;"Awards
3 wins & 2 nominations";7000000.0;NaN;NaN;125680.0;-6874320.0;-0.9820457142857143
tt4094724;2016.0;Election: La noche de las bestias;The Purge: Election Year;The Purge: Election Year;6.0;92678.0;55.0;0.0;18;108.0;Action,Horror,Sci-Fi;James DeMonaco;James DeMonaco;James DeMonaco;United States,France;Universal Pictures,Platinum Dunes,Blumhouse Productions;"Awards
6 nominations";10000000.0;79213375.0;31515110.0;118587880.0;108587880.0;10.858788
tt4120176;2016.0;El porvenir;L'avenir;Things to Come;7.0;12869.0;88.0;0.0;PG-13;102.0;Drama;Mia Hansen-Løve;Mia Hansen-Løve;Mia Hansen-Løve;France,Germany;CG Cinéma,Detailfilm,Arte France Cinéma;"Awards
10 wins & 24 nominations";3200000.0;388140.0;31936.0;5638693.0;2438693.0;0.7620915625
tt4136084;2016.0;Florence Foster Jenkins;Florence Foster Jenkins;Florence Foster Jenkins;6.8;52370.0;71.0;0.0;A;111.0;Biography,Comedy,Drama;Stephen Frears;Nicholas Martin,Julia Kogan;Nicholas Martin,Julia Kogan;United Kingdom,France;Pathé,BBC Films,Pathé Pictures International;"Nominated for 2 Oscars
10 wins & 47 nominations total";29000000.0;27383770.0;6601313.0;49052787.0;20052787.0;0.6914754137931034
tt4139124;2016.0;Keanu;Keanu;Keanu;6.3;46441.0;63.0;0.0;R;100.0;Action,Comedy,Crime;Peter Atencio;Jordan Peele,Alex Rubens;Jordan Peele,Alex Rubens;United States;Artists First,Monkeypaw Productions,New Line Cinema;"Awards
4 wins & 5 nominations";15000000.0;20591853.0;9453224.0;20651333.0;5651333.0;0.37675553333333334
tt4158096;2016.0;Free Fire;Free Fire;Free Fire;6.4;43654.0;63.0;0.0;16;91.0;Action,Comedy,Crime;Ben Wheatley;Amy Jump,Ben Wheatley;Amy Jump,Ben Wheatley;United Kingdom;Film4,Protagonist Pictures,Rook Films;"Awards
3 wins & 9 nominations";7426070.096700935;1799312.0;994431.0;3719383.0;-3706687.0967009347;-0.4991451802141818
tt4160708;2016.0;No respires;Don't Breathe;Don't Breathe;7.1;234094.0;71.0;0.0;16;88.0;Crime,Horror,Thriller;Fede Alvarez;Fede Alvarez,Rodo Sayagues;Fede Alvarez,Rodo Sayagues;United States,Hungary;Screen Gems,Stage 6 Films,Ghost House Pictures;"Awards
7 wins & 21 nominations";9900000.0;89217875.0;26411706.0;157830487.0;147930487.0;14.942473434343434
tt4172430;2016.0;13 horas: Los soldados secretos de Bengasi;13 Hours;13 Hours;7.3;125382.0;48.0;0.0;16;144.0;Action,Drama,History;Michael Bay;Chuck Hogan,Mitchell Zuckoff;Chuck Hogan,Mitchell Zuckoff;United States,Malta,Morocco;Paramount Pictures,3 Arts Entertainment,Bay Films;"Nominated for 1 Oscar
5 nominations total";50000000.0;52853219.0;16194738.0;69411370.0;19411370.0;0.3882274
tt4191580;2016.0;Los Black se van de purga;Meet the Blacks;Meet the Blacks;4.8;35775.0;26.0;0.0;16;94.0;Comedy,Horror;Deon Taylor;Deon Taylor,Nicole DeMasi;Deon Taylor,Nicole DeMasi;United States;Hidden Empire Film Group (HEFG),McIntosh Films;NaN;900000.0;9097072.0;4055940.0;9097072.0;8197072.0;9.107857777777777
tt4196450;2016.0;El nacimiento de una nación;The Birth of a Nation;The Birth of a Nation;6.4;20361.0;69.0;0.0;16;120.0;Biography,Drama,History;Nate Parker;Nate Parker,Jean McGianni Celestin;Nate Parker,Jean McGianni Celestin;United States,Canada;BRON Studios,Creative Wealth Media Finance,Follow Through Productions;"Awards
4 wins & 29 nominations";8500000.0;15861566.0;7004254.0;16779212.0;8279212.0;0.9740249411764705
tt4196776;2016.0;Jason Bourne;Jason Bourne;Jason Bourne;6.6;213031.0;58.0;0.0;12;123.0;Action,Thriller;Paul Greengrass;Paul Greengrass,Christopher Rouse,Robert Ludlum;Paul Greengrass,Christopher Rouse,Robert Ludlum;United States,China,Spain;Universal Pictures,Perfect World Pictures,The Kennedy/Marshall Company;"Awards
3 wins & 20 nominations";120000000.0;162434410.0;59215365.0;415484914.0;295484914.0;2.4623742833333333
tt4196848;2016.0;Mr. Church;Mr. Church;Mr. Church;7.7;26640.0;37.0;0.0;PG-13;104.0;Comedy,Drama;Bruce Beresford;Susan McMartin;Susan McMartin;United States;Cinelou Films,Envision Media Arts,Shenghua Entertainment;"Awards
3 nominations";8000000.0;685780.0;338551.0;685780.0;-7314220.0;-0.9142775
tt4216890;2016.0;Baden Baden;Baden Baden;Baden Baden;6.6;547.0;77.0;0.0;Not Rated;96.0;Comedy,Drama;Rachel Lang;Rachel Lang;Rachel Lang;Belgium,France;ChevalDeuxTrois,Tarantula,Tarantula;"Awards
2 wins & 8 nominations";2213807.294716417;NaN;NaN;61390.0;-2152417.294716417;-0.972269492405
tt4242100;2016.0;My Father Die;My Father Die;My Father Die;5.7;937.0;42.0;0.0;NaN;90.0;Action,Drama;Sean Brosnan;Sean Brosnan;Sean Brosnan;United States;KnightMarcher;"Awards
5 wins & 6 nominations";1650000.0;4252.0;3229.0;4252.0;-1645748.0;-0.9974230303030303
tt4254584;2016.0;Kicks;Kicks;Kicks;6.4;4177.0;69.0;0.0;R;80.0;Adventure,Drama;Justin Tipping;Joshua Beirne-Golden,Justin Tipping;Joshua Beirne-Golden,Justin Tipping;United States;Animal Kingdom,BGA Productions,Bow and Arrow Entertainment;"Awards
4 wins & 3 nominations";2000000.0;150191.0;32111.0;150191.0;-1849809.0;-0.9249045
tt4257926;2016.0;Los milagros del Cielo;Miracles from Heaven;Miracles from Heaven;7.1;23118.0;44.0;0.0;7;109.0;Biography,Drama,Family;Patricia Riggen;Christy Beam,Randy Brown;Christy Beam,Randy Brown;United States;Columbia Pictures,Affirm Films,Roth Films;"Awards
2 wins & 5 nominations";13000000.0;61705123.0;14812393.0;73983003.0;60983003.0;4.691000230769231
tt4258698;2016.0;Michelle & Obama;Southside with You;Southside with You;6.2;7512.0;74.0;0.0;PG-13;84.0;Biography,Drama,History;Richard Tanne;Richard Tanne;Richard Tanne;United States;Fermion Films,Get Lifted Film Company,IM Global;"Awards
3 wins & 12 nominations";1500000.0;6304223.0;2868403.0;6628603.0;5128603.0;3.4190686666666665
tt4276820;2016.0;El fundador;The Founder;The Founder;7.2;133526.0;66.0;0.0;A;115.0;Biography,Drama;John Lee Hancock;Robert Siegel;Robert Siegel;United States,Greece;The Weinstein Company,FilmNation Entertainment,Faliro House Productions;"Awards
1 win & 5 nominations";25000000.0;12786053.0;3404102.0;24121245.0;-878755.0;-0.0351502
tt4291600;2016.0;Lady Macbeth;Lady Macbeth;Lady Macbeth;6.8;20997.0;76.0;0.0;16;89.0;Drama,Romance;William Oldroyd;Nikolai Leskov,Alice Birch;Nikolai Leskov,Alice Birch;United Kingdom;Sixty-Six Pictures,BBC Films,British Film Institute (BFI);"Awards
21 wins & 53 nominations total";675097.2815182668;1129408.0;64537.0;5401447.0;4726349.718481733;7.000990594796001
tt4302938;2016.0;Kubo y las dos cuerdas mágicas;Kubo and the Two Strings;Kubo and the Two Strings;7.8;121128.0;84.0;0.0;7;101.0;Action,Adventure,Animation;Travis Knight;Marc Haimes,Chris Butler,Shannon Tindle;Marc Haimes,Chris Butler,Shannon Tindle;United States,Japan;Focus Features,Laika Entertainment;"Nominated for 2 Oscars
33 wins & 67 nominations total";60000000.0;48023088.0;12608372.0;76249438.0;16249438.0;0.2708239666666667
tt4303340;2016.0;I Am Not a Serial Killer;I Am Not a Serial Killer;I Am Not a Serial Killer;6.3;13945.0;54.0;0.0;16;104.0;Drama,Horror,Thriller;"""Billy OBrien""";"""Billy OBrien"",Christopher Hyde,Dan Wells";"""Billy OBrien"",Christopher Hyde,Dan Wells";Ireland,United Kingdom,United States;Floodland Pictures,Fantastic Films,Level 5 Films;"Awards
10 wins & 8 nominations";1388577.4185014516;NaN;NaN;21148.0;-1367429.4185014516;-0.9847700245458242
tt4326444;2016.0;Julieta;Julieta;Julieta;7.1;29745.0;73.0;0.0;12;99.0;Drama,Mystery,Romance;Pedro Almodóvar;Pedro Almodóvar,Alice Munro;Pedro Almodóvar,Alice Munro;Spain;Echo Lake Entertainment,Canal+ France,Ciné+;"Awards
15 wins & 63 nominations total";1494319.9239335812;1490948.0;64044.0;22546233.0;21051913.07606642;14.087955824513335
tt4331970;2016.0;Cuando tienes 17 años;Quand on a 17 ans;Being 17;7.2;5991.0;83.0;0.0;12;116.0;Drama,Romance;André Téchiné;Céline Sciamma,André Téchiné;Céline Sciamma,André Téchiné;France;Fidélité Films,Wild Bunch,France 2 Cinéma;"Awards
1 win & 10 nominations";6087970.060470146;52713.0;8838.0;2050766.0;-4037204.060470146;-0.663144532638909
tt4334266;2016.0;Amor carnal;The Bad Batch;The Bad Batch;5.3;27973.0;62.0;0.0;16;118.0;Action,Horror,Mystery;Ana Lily Amirpour;Ana Lily Amirpour;Ana Lily Amirpour;United States;Human Stew Factory,Annapurna Pictures,Vice Studios;"Awards
1 win & 3 nominations";6000000.0;180851.0;89111.0;201890.0;-5798110.0;-0.9663516666666667
tt4341582;2016.0;La reina de Katwe;Queen of Katwe;Queen of Katwe;7.4;16234.0;73.0;0.0;PG;124.0;Biography,Drama,Sport;Mira Nair;William Wheeler,Tim Crothers;William Wheeler,Tim Crothers;United States;ESPN Films,Walt Disney Pictures;"Awards
2 wins & 25 nominations";15000000.0;8874389.0;304933.0;10367161.0;-4632839.0;-0.30885593333333333
tt4361050;2016.0;Ouija: El origen del mal;Ouija: Origin of Evil;Ouija: Origin of Evil;6.1;55740.0;65.0;0.0;16;99.0;Drama,Horror,Mystery;Mike Flanagan;Mike Flanagan,Jeff Howard,Juliet Snowden;Mike Flanagan,Jeff Howard,Juliet Snowden;United States;Universal Pictures,Platinum Dunes,Blumhouse Productions;"Awards
2 wins & 7 nominations";9000000.0;35144505.0;14065500.0;81705746.0;72705746.0;8.078416222222222
tt4365518;2016.0;Sufat Chol;Sufat Chol;Sand Storm;6.8;3269.0;74.0;0.0;NaN;87.0;Drama;Elite Zexer;Elite Zexer;Elite Zexer;Israel,Germany,France;2-Team Productions,Gesher Multicultural Film Fund,Israel Film Council;"Awards
15 wins & 19 nominations";1002456.1477511002;86800.0;6849.0;414698.0;-587758.1477511002;-0.5863180639568831
tt4370784;2016.0;Las inocentes;Les innocentes;The Innocents;7.3;10061.0;78.0;0.0;12;115.0;Drama,History;Anne Fontaine;Sabrina B. Karine,Alice Vial,Anne Fontaine;Sabrina B. Karine,Alice Vial,Anne Fontaine;France,Poland;Mandarin Films,Aeroplan Film,France 2 Cinéma;"Awards
3 wins & 12 nominations";7084183.343092534;1065665.0;30896.0;7400324.0;316140.65690746624;0.04462626693812501
tt4371680;2016.0;Icaros: A Vision;Icaros: A Vision;Icaros: A Vision;6.1;178.0;77.0;0.0;NaN;91.0;Drama;Leonor Caraballo,Matteo Norzi;Leonor Caraballo,Matteo Norzi,Abou Farman;Leonor Caraballo,Matteo Norzi,Abou Farman;Peru,United States;Conibo Productions,Nice Dissolve;"Awards
1 win & 3 nominations";600000.0;5510.0;5510.0;5510.0;-594490.0;-0.9908166666666667
tt4383594;2016.0;Siete vidas: Este gato es un peligro;Nine Lives;Nine Lives;5.3;21481.0;11.0;0.0;A;87.0;Comedy,Drama,Family;Barry Sonnenfeld;Gwyn Lurie,Matt Allen,Caleb Wilson;Gwyn Lurie,Matt Allen,Caleb Wilson;France,China,Canada;EuropaCorp,Fundamental Films,Transfilm;NaN;30000000.0;19700032.0;6249915.0;57814445.0;27814445.0;0.9271481666666667
tt4385888;2016.0;Mujeres del siglo XX;20th Century Women;20th Century Women;7.3;41821.0;83.0;0.0;12;119.0;Comedy,Drama;Mike Mills;Mike Mills;Mike Mills;United States;A24,Annapurna Pictures,Modern People;"Nominated for 1 Oscar
12 wins & 73 nominations total";7000000.0;5664764.0;111200.0;7214806.0;214806.0;0.030686571428571428
tt4411618;2016.0;En lucha incierta;In Dubious Battle;In Dubious Battle;6.1;3761.0;43.0;0.0;R;110.0;Crime,Drama,History;James Franco;Matt Rager,John Steinbeck;Matt Rager,John Steinbeck;United States;Thats Hollywood,Ambi Pictures,RabbitBandini Productions;"Awards
2 wins";15000000.0;NaN;NaN;213982.0;-14786018.0;-0.9857345333333334
tt4429194;2016.0;París puede esperar;Bonjour Anne;Paris Can Wait;5.8;7985.0;48.0;0.0;TP;92.0;Comedy,Drama,Romance;Eleanor Coppola;Eleanor Coppola;Eleanor Coppola;Japan,United States;Lifetime Films,American Zoetrope,Corner Piece Capital;"Awards
1 nomination";5000000.0;5617731.0;98850.0;13203541.0;8203541.0;1.6407082
tt4438848;2016.0;Malditos vecinos 2;Neighbors 2: Sorority Rising;Neighbors 2: Sorority Rising;5.7;116087.0;58.0;0.0;16;92.0;Comedy;Nicholas Stoller;"Andrew Jay Cohen,""Brendan OBrien"",Nicholas Stoller";"Andrew Jay Cohen,""Brendan OBrien"",Nicholas Stoller";United States,China;Universal Pictures,Perfect World Pictures,Point Grey Pictures;"Awards
3 wins & 5 nominations";35000000.0;55455765.0;21760405.0;108007109.0;73007109.0;2.0859174
tt4447108;2016.0;Level Up;Level Up;Level Up;4.4;1257.0;40.0;0.0;Not Rated;84.0;Action,Mystery,Thriller;Adam Randall;Andrew Orr,Adam Randall,Gary Young;Andrew Orr,Adam Randall,Gary Young;United Kingdom;Fulwell 73,Independent,Quickfire Films;NaN;540077.8252146135;1469.0;NaN;24083.0;-515994.82521461346;-0.955408278445
tt4466490;2016.0;Sieranevada;Sieranevada;Sieranevada;7.3;4858.0;82.0;0.0;12;173.0;Comedy,Drama;Cristi Puiu;Cristi Puiu;Cristi Puiu;Romania,France,Bosnia and Herzegovina,Croatia,Republic of Macedonia;Mandragora,Iadasarecasa,Studioul de Creatie Cinematografica al Ministerului Culturii;"Awards
22 wins & 19 nominations";1549665.1063014916;NaN;NaN;247196.0;-1302469.1063014916;-0.8404842446314286
tt4486986;2016.0;Dame tus ojos;All I See Is You;All I See Is You;5.4;11223.0;43.0;0.0;16;109.0;Drama;Marc Forster;Sean Conway,Marc Forster;Sean Conway,Marc Forster;United States,Thailand;2DUX²,LINK Entertainment,SC Films International;"Awards
1 nomination";30000000.0;217644.0;144076.0;678150.0;-29321850.0;-0.977395
tt4501244;2016.0;¿Tenía que ser él?;Why Him?;Why Him?;6.2;104260.0;39.0;0.0;12;111.0;Comedy;John Hamburg;John Hamburg,Ian Helfer,Jonah Hill;John Hamburg,Ian Helfer,Jonah Hill;United States,Cambodia;Twentieth Century Fox,Red Hour Films,21 Laps Entertainment;"Awards
1 win";38000000.0;60323786.0;11002986.0;118102725.0;80102725.0;2.107966447368421
tt4513674;2016.0;Café Society;Café Society;Café Society;6.6;73029.0;64.0;0.0;7;96.0;Comedy,Drama,Romance;Woody Allen;Woody Allen;Woody Allen;United States;Gravier Productions,Perdido Productions,FilmNation Entertainment;"Awards
7 nominations";30000000.0;11103205.0;359289.0;43763247.0;13763247.0;0.4587749
tt4520364;2016.0;Morgan;Morgan;Morgan;5.8;40700.0;48.0;0.0;16;92.0;Action,Horror,Sci-Fi;Luke Scott;Seth W. Owen;Seth W. Owen;United States;Burk A Project,Scott Free Productions,TSG Entertainment;"Awards
2 nominations";8000000.0;3915251.0;2012709.0;8809407.0;809407.0;0.101175875
tt4540710;2016.0;El caso Sloane;Miss Sloane;Miss Sloane;7.5;67536.0;64.0;0.0;12;132.0;Drama;John Madden;Jonathan Perera;Jonathan Perera;France,United States,United Kingdom,Canada;EuropaCorp,France 2 Cinéma,FilmNation Entertainment;"Awards
1 win & 11 nominations";13000000.0;3500605.0;59797.0;9101546.0;-3898454.0;-0.2998810769230769
tt4547056;2016.0;Melanie: La chica con todos los dones;The Girl with All the Gifts;The Girl with All the Gifts;6.6;56568.0;67.0;0.0;16;111.0;Action,Adventure,Drama;Colm McCarthy;Mike Carey;Mike Carey;United Kingdom;BFI Film Fund,Creative England,Altitude Film Entertainment;"Awards
8 wins & 12 nominations total";5400778.252146134;NaN;NaN;4086096.0;-1314682.2521461342;-0.243424593784
tt4550098;2016.0;Animales nocturnos;Nocturnal Animals;Nocturnal Animals;7.5;248061.0;67.0;0.0;16;116.0;Drama,Thriller;Tom Ford;Tom Ford,Austin Wright;Tom Ford,Austin Wright;United States;Focus Features,Fade to Black Productions,Artina Films;"Nominated for 1 Oscar
21 wins & 151 nominations total";22500000.0;10663357.0;492648.0;30311857.0;7811857.0;0.34719364444444445
tt4551318;2016.0;Paraíso;Ray;Paradise;7.0;1704.0;52.0;0.0;12;130.0;Drama,War;Andrey Konchalovskiy;Andrey Konchalovskiy,Elena Kiseleva;Andrey Konchalovskiy,Elena Kiseleva;Russia,Germany;Production Center of Andrei Konchalovsky,DRIFE Productions;"Awards
17 wins & 18 nominations";5130498.405505296;39622.0;2401.0;945991.0;-4184507.405505296;-0.8156142103104639
tt4572514;2016.0;Día de patriotas;Patriots Day;Patriots Day;7.4;95641.0;69.0;0.0;16;133.0;Action,Crime,Drama;Peter Berg;Peter Berg,Matt Cook,Joshua Zetumer;Peter Berg,Matt Cook,Joshua Zetumer;Hong Kong,United States;CBS Films,Lionsgate,TIK Films;"Awards
2 wins & 3 nominations";45000000.0;31886361.0;161306.0;52185751.0;7185751.0;0.15968335555555555
tt4573516;2016.0;Juegos de manos;Sleight;Sleight;5.9;8280.0;62.0;0.0;R;89.0;Crime,Drama,Sci-Fi;J.D. Dillard;J.D. Dillard,Alex Theurer;J.D. Dillard,Alex Theurer;United States;Diablo Entertainment (II);"Awards
3 nominations";250000.0;3986245.0;1701785.0;3989705.0;3739705.0;14.95882
tt4621872;2016.0;Locas de alegría;La pazza gioia;Like Crazy;7.2;8860.0;74.0;0.0;16;116.0;Comedy,Drama;Paolo Virzì;Paolo Virzì,Francesca Archibugi;Paolo Virzì,Francesca Archibugi;Italy,France;Lotus Production,Motorino Amaranto,Manny Films;"Awards
30 wins & 30 nominations";16603554.710373126;107362.0;5799.0;9029150.0;-7574404.710373126;-0.45619175185666666
tt4624424;2016.0;Cigüeñas;Storks;Storks;6.8;57736.0;56.0;0.0;A;87.0;Adventure,Animation,Comedy;Nicholas Stoller,Doug Sweetland;Nicholas Stoller;Nicholas Stoller;United States;RatPac-Dune Entertainment,Warner Animation Group,Warner Bros. Animation;"Awards
5 wins & 4 nominations";70000000.0;72679278.0;21311407.0;183388953.0;113388953.0;1.6198421857142857
tt4629266;2016.0;Nacidos en China;Born in China;Born in China;7.2;3612.0;57.0;0.0;G;79.0;Documentary;Chuan Lu;David Fowler,Brian Leith,Phil Chapman;David Fowler,Brian Leith,Phil Chapman;United Kingdom,China,United States;Disneynature,Chuan Films,Brian Leith Productions;"Awards
3 nominations";10000000.0;13873211.0;4790367.0;25081168.0;15081168.0;1.5081168
tt4645330;2016.0;Negación;Denial;Denial;6.7;19832.0;63.0;0.0;A;109.0;Biography,Drama;Mick Jackson;Deborah Lipstadt,David Hare;Deborah Lipstadt,David Hare;United Kingdom,United States;BBC Films,Krasnoff / Foster Entertainment;"Awards
6 nominations total";10000000.0;4073489.0;93728.0;7994527.0;-2005473.0;-0.2005473
tt4645368;2016.0;Solo el fin del mundo;Juste la fin du monde;It's Only the End of the World;6.9;21742.0;48.0;0.0;12;97.0;Drama;Xavier Dolan;Xavier Dolan,Jean-Luc Lagarce;Xavier Dolan,Jean-Luc Lagarce;Canada,France;MK2,Diaphana Films,Sons of Manual;"Awards
13 wins & 27 nominations";7637635.166771638;NaN;NaN;9231823.0;1594187.8332283618;0.20872793717144925
tt4649416;2016.0;Almost Christmas;Almost Christmas;Almost Christmas;6.1;6260.0;55.0;0.0;PG-13;111.0;Comedy,Drama;David E. Talbert;David E. Talbert;David E. Talbert;United States,China;Universal Pictures,Will Packer Productions,Perfect World Pictures;"Awards
3 nominations";17000000.0;42158780.0;15134235.0;42580920.0;25580920.0;1.50476
tt4651410;2016.0;Mercancía peligrosa;Precious Cargo;Precious Cargo;4.6;8767.0;27.0;0.0;R;90.0;Action,Comedy,Thriller;Max Adams;Max Adams,Paul V. Seetachitt;Max Adams,Paul V. Seetachitt;Canada;Emmett/Furla/Oasis Films (EFO Films),Grindstone Entertainment Group,Herrick Entertainment;NaN;10500000.0;NaN;NaN;567064.0;-9932936.0;-0.9459939047619048
tt4651520;2016.0;Malas madres;Bad Moms;Bad Moms;6.2;117102.0;60.0;0.0;12;100.0;Comedy;Jon Lucas,Scott Moore;Jon Lucas,Scott Moore;Jon Lucas,Scott Moore;United States;STX Entertainment,Huayi Brothers Media,BillBlock Media;"Awards
3 wins & 5 nominations";20000000.0;113257297.0;23817340.0;183936074.0;163936074.0;8.1968037
tt4667094;2016.0;50 sombras muy oscuras;Fifty Shades of Black;Fifty Shades of Black;3.5;20245.0;28.0;0.0;16;92.0;Comedy;Michael Tiddes;Marlon Wayans,Rick Alvarez;Marlon Wayans,Rick Alvarez;United States;Fermion Films,IM Global,Ingenious Media;"Awards
2 wins & 4 nominations";5000000.0;11686940.0;5900528.0;22227514.0;17227514.0;3.4455028
tt4669186;2016.0;Kevin Hart: What Now?;Kevin Hart: What Now?;Kevin Hart: What Now?;5.9;9075.0;60.0;0.0;R;96.0;Comedy,Documentary;Leslie Small,Tim Story;Kevin Hart,Joey Wells,Harry Ratchford;Kevin Hart,Joey Wells,Harry Ratchford;United States;Hartbeat Productions,Universal Pictures;NaN;9900000.0;23591043.0;11767210.0;23591043.0;13691043.0;1.3829336363636364
tt4669986;2016.0;Loving;Loving;Loving;7.0;32752.0;79.0;0.0;7;123.0;Biography,Drama,Romance;Jeff Nichols;Jeff Nichols,Nancy Buirski;Jeff Nichols,Nancy Buirski;United Kingdom,United States;Raindog Films,Big Beach Films;"Nominated for 1 Oscar
24 wins & 89 nominations total";9000000.0;7751969.0;159615.0;12957265.0;3957265.0;0.4396961111111111
tt4680182;2016.0;Colossal;Colossal;Colossal;6.2;60814.0;70.0;0.0;12;109.0;Comedy,Drama,Fantasy;Nacho Vigalondo;Nacho Vigalondo;Nacho Vigalondo;Canada,United States,Spain,South Korea;Toy Fight Productions,Brightlight Pictures,Sayaka Producciones Audiovisuales;"Awards
3 wins & 8 nominations";15000000.0;3029287.0;120226.0;4531320.0;-10468680.0;-0.697912
tt4682708;2016.0;Tenemos la carne;Tenemos la carne;We Are the Flesh;4.8;2394.0;62.0;0.0;Not Rated;79.0;Drama,Fantasy,Horror;Emiliano Rocha Minter;Emiliano Rocha Minter;Emiliano Rocha Minter;Mexico;Piano,Detalle Films,Sedna Films;"Awards
3 wins & 6 nominations";400000.0;8438.0;835.0;8438.0;-391562.0;-0.978905
tt4682786;2016.0;Belleza oculta;Collateral Beauty;Collateral Beauty;6.8;94577.0;23.0;0.0;12;97.0;Drama,Romance;David Frankel;Allan Loeb;Allan Loeb;United States;New Line Cinema,Village Roadshow Pictures,Anonymous Content;"Awards
1 win & 6 nominations";36000000.0;31016021.0;7102085.0;88528280.0;52528280.0;1.4591188888888889
tt4687848;2016.0;Los tigres del tren;Tie dao fei hu;Railroad Tigers;5.8;3983.0;47.0;0.0;Not Rated;124.0;Action,Adventure,Comedy;Sheng Ding;Sheng Ding,Keke He,Alex Jia;Sheng Ding,Keke He,Alex Jia;China;Sparkle Roll Media,Shanghai Film Group,Beijing Going Zoom Media;"Awards
2 nominations";50000000.0;218044.0;116211.0;102205175.0;52205175.0;1.0441035
tt4701660;2016.0;Mei ren yu;Mei ren yu;Mei ren yu;6.2;8505.0;69.0;0.0;R;94.0;Comedy,Drama,Fantasy;Stephen Chow;Hing-Ka Chan,Stephen Chow,Chi-Keung Fung;Hing-Ka Chan,Stephen Chow,Chi-Keung Fung;China;Alpha Pictures,China Film Group Corporation (CFGC),Hehe (Shanghai) Pictures;"Awards
8 wins & 13 nominations";60720000.0;3232685.0;985052.0;553810228.0;493090228.0;8.120721805006587
tt4714782;2016.0;Personal Shopper;Personal Shopper;Personal Shopper;6.1;37372.0;77.0;0.0;16;105.0;Drama,Fantasy,Horror;Olivier Assayas;Olivier Assayas;Olivier Assayas;France,Germany,Czech Republic,Belgium;CG Cinéma,Vortex Sutra,Sirena Film;"Awards
9 wins & 24 nominations";6000000.0;1305195.0;79175.0;2840408.0;-3159592.0;-0.5265986666666667
tt4726636;2016.0;La alta sociedad;Ma Loute;Slack Bay;6.1;4229.0;66.0;0.0;12;122.0;Comedy,Fantasy;Bruno Dumont;Bruno Dumont;Bruno Dumont;France,Germany,Belgium;3B Productions,Twenty Twenty Vision Filmproduktion GmbH,Pallas Film;"Awards
5 wins & 15 nominations";7980432.157322002;112621.0;NaN;4925446.0;-3054986.1573220016;-0.38280961445415823
tt4728386;2016.0;Killing Ground;Killing Ground;Killing Ground;5.8;7645.0;59.0;0.0;Not Rated;88.0;Horror,Thriller;Damien Power;Damien Power;Damien Power;Australia;Hypergiant Films,Arcadia;"Awards
1 win & 7 nominations";966388.9908966158;NaN;NaN;80051.0;-886337.9908966158;-0.91716482622
tt4730986;2016.0;Divinas;Divines;Divines;7.4;9163.0;71.0;0.0;NaN;105.0;Crime,Drama;Houda Benyamina;Houda Benyamina,Romain Compingt,Malik Rumeau;Houda Benyamina,Romain Compingt,Malik Rumeau;France,Qatar;Easy Tiger,France 2 Cinéma,France Télévisions;"Awards
14 wins & 12 nominations";2700844.8995540286;NaN;NaN;2297612.0;-403232.89955402864;-0.1492987989131148
tt4731008;2016.0;Robinson: Una aventura tropical;Robinson Crusoe;The Wild Life;5.4;5831.0;36.0;0.0;A/i;91.0;Adventure,Animation,Comedy;Vincent Kesteloot,Ben Stassen,Mimi Maynard;Daniel Defoe,Domonic Paris;Daniel Defoe,Domonic Paris;Belgium,France,United States;Summit Entertainment,StudioCanal,nWave Pictures;"Awards
1 win";13000000.0;8005586.0;3342696.0;40075446.0;27075446.0;2.0827266153846153
